id,target
boostcamp-sts-v1-test-096,2.2
boostcamp-sts-v1-test-097,2.9
boostcamp-sts-v1-test-098,0.5
boostcamp-sts-v1-test-099,3.5
boostcamp-sts-v1-test-100,1.6
boostcamp-sts-v1-test-101,4.9
boostcamp-sts-v1-test-102,5.0
boostcamp-sts-v1-test-103,3.6
boostcamp-sts-v1-test-104,4.0
boostcamp-sts-v1-test-105,1.0
boostcamp-sts-v1-test-106,3.2
boostcamp-sts-v1-test-107,3.7
boostcamp-sts-v1-test-108,2.6
boostcamp-sts-v1-test-109,3.5
boostcamp-sts-v1-test-110,2.2
boostcamp-sts-v1-test-111,0.3
boostcamp-sts-v1-test-112,0.5
boostcamp-sts-v1-test-113,2.7
boostcamp-sts-v1-test-114,1.6
boostcamp-sts-v1-test-115,2.3
boostcamp-sts-v1-test-116,0.7
boostcamp-sts-v1-test-117,5.0
boostcamp-sts-v1-test-118,2.7
boostcamp-sts-v1-test-119,3.3
boostcamp-sts-v1-test-120,3.8
boostcamp-sts-v1-test-121,1.6
boostcamp-sts-v1-test-122,1.7
boostcamp-sts-v1-test-123,3.1
boostcamp-sts-v1-test-124,3.4
boostcamp-sts-v1-test-125,2.0
boostcamp-sts-v1-test-126,3.6
boostcamp-sts-v1-test-127,4.4
boostcamp-sts-v1-test-128,3.9
boostcamp-sts-v1-test-129,5.0
boostcamp-sts-v1-test-130,3.4
boostcamp-sts-v1-test-131,4.1
boostcamp-sts-v1-test-132,4.4
boostcamp-sts-v1-test-133,2.5
boostcamp-sts-v1-test-134,5.0
boostcamp-sts-v1-test-135,3.5
boostcamp-sts-v1-test-136,1.3
boostcamp-sts-v1-test-137,3.7
boostcamp-sts-v1-test-138,2.5
boostcamp-sts-v1-test-139,2.1
boostcamp-sts-v1-test-140,4.0
boostcamp-sts-v1-test-141,1.3
boostcamp-sts-v1-test-142,2.9
boostcamp-sts-v1-test-143,4.2
boostcamp-sts-v1-test-144,0.8
boostcamp-sts-v1-test-145,0.4
boostcamp-sts-v1-test-146,0.6
boostcamp-sts-v1-test-147,0.7
boostcamp-sts-v1-test-148,0.6
boostcamp-sts-v1-test-149,3.7
boostcamp-sts-v1-test-150,2.1
boostcamp-sts-v1-test-151,5.0
boostcamp-sts-v1-test-152,2.0
boostcamp-sts-v1-test-153,2.6
boostcamp-sts-v1-test-154,1.3
boostcamp-sts-v1-test-155,1.5
boostcamp-sts-v1-test-156,4.7
boostcamp-sts-v1-test-157,4.8
boostcamp-sts-v1-test-158,4.5
boostcamp-sts-v1-test-159,1.5
boostcamp-sts-v1-test-160,5.0
boostcamp-sts-v1-test-161,0.9
boostcamp-sts-v1-test-162,3.0
boostcamp-sts-v1-test-163,1.5
boostcamp-sts-v1-test-164,3.2
boostcamp-sts-v1-test-165,5.0
boostcamp-sts-v1-test-166,0.7
boostcamp-sts-v1-test-167,3.8
boostcamp-sts-v1-test-168,0.9
boostcamp-sts-v1-test-169,4.3
boostcamp-sts-v1-test-170,3.6
boostcamp-sts-v1-test-171,2.5
boostcamp-sts-v1-test-172,4.1
boostcamp-sts-v1-test-173,1.7
boostcamp-sts-v1-test-174,4.2
boostcamp-sts-v1-test-175,1.8
boostcamp-sts-v1-test-176,0.2
boostcamp-sts-v1-test-177,4.3
boostcamp-sts-v1-test-178,1.8
boostcamp-sts-v1-test-179,3.7
boostcamp-sts-v1-test-180,2.5
boostcamp-sts-v1-test-181,2.3
boostcamp-sts-v1-test-182,1.9
boostcamp-sts-v1-test-183,0.8
boostcamp-sts-v1-test-184,2.8
boostcamp-sts-v1-test-185,3.9
boostcamp-sts-v1-test-186,2.9
boostcamp-sts-v1-test-187,3.7
boostcamp-sts-v1-test-188,-0.0
boostcamp-sts-v1-test-189,3.5
boostcamp-sts-v1-test-190,2.9
boostcamp-sts-v1-test-191,1.1
boostcamp-sts-v1-test-192,1.1
boostcamp-sts-v1-test-193,2.4
boostcamp-sts-v1-test-194,2.0
boostcamp-sts-v1-test-195,1.8
boostcamp-sts-v1-test-196,1.9
boostcamp-sts-v1-test-197,4.1
boostcamp-sts-v1-test-198,3.9
boostcamp-sts-v1-test-199,1.2
boostcamp-sts-v1-test-200,3.1
boostcamp-sts-v1-test-201,4.6
boostcamp-sts-v1-test-202,4.5
boostcamp-sts-v1-test-203,0.3
boostcamp-sts-v1-test-204,2.0
boostcamp-sts-v1-test-205,2.1
boostcamp-sts-v1-test-206,1.4
boostcamp-sts-v1-test-207,1.7
boostcamp-sts-v1-test-208,0.6
boostcamp-sts-v1-test-209,2.9
boostcamp-sts-v1-test-210,1.5
boostcamp-sts-v1-test-211,2.5
boostcamp-sts-v1-test-212,1.5
boostcamp-sts-v1-test-213,0.9
boostcamp-sts-v1-test-214,3.9
boostcamp-sts-v1-test-215,4.0
boostcamp-sts-v1-test-216,3.5
boostcamp-sts-v1-test-217,1.4
boostcamp-sts-v1-test-218,1.8
boostcamp-sts-v1-test-219,0.8
boostcamp-sts-v1-test-220,3.4
boostcamp-sts-v1-test-221,3.3
boostcamp-sts-v1-test-222,4.0
boostcamp-sts-v1-test-223,2.3
boostcamp-sts-v1-test-224,4.3
boostcamp-sts-v1-test-225,3.8
boostcamp-sts-v1-test-226,4.1
boostcamp-sts-v1-test-227,2.7
boostcamp-sts-v1-test-228,2.9
boostcamp-sts-v1-test-229,0.7
boostcamp-sts-v1-test-230,1.2
boostcamp-sts-v1-test-231,1.1
boostcamp-sts-v1-test-232,3.7
boostcamp-sts-v1-test-233,2.3
boostcamp-sts-v1-test-234,-0.0
boostcamp-sts-v1-test-235,2.7
boostcamp-sts-v1-test-236,2.3
boostcamp-sts-v1-test-237,2.2
boostcamp-sts-v1-test-238,2.5
boostcamp-sts-v1-test-239,2.1
boostcamp-sts-v1-test-240,1.6
boostcamp-sts-v1-test-241,1.5
boostcamp-sts-v1-test-242,0.8
boostcamp-sts-v1-test-243,5.0
boostcamp-sts-v1-test-244,2.3
boostcamp-sts-v1-test-245,3.9
boostcamp-sts-v1-test-246,2.8
boostcamp-sts-v1-test-247,4.0
boostcamp-sts-v1-test-248,4.2
boostcamp-sts-v1-test-249,3.6
boostcamp-sts-v1-test-250,0.7
boostcamp-sts-v1-test-251,2.3
boostcamp-sts-v1-test-252,-0.0
boostcamp-sts-v1-test-253,3.3
boostcamp-sts-v1-test-254,3.0
boostcamp-sts-v1-test-255,5.0
boostcamp-sts-v1-test-256,2.7
boostcamp-sts-v1-test-257,1.3
boostcamp-sts-v1-test-258,4.1
boostcamp-sts-v1-test-259,2.8
boostcamp-sts-v1-test-260,4.1
boostcamp-sts-v1-test-261,4.4
boostcamp-sts-v1-test-262,4.0
boostcamp-sts-v1-test-263,4.7
boostcamp-sts-v1-test-264,4.9
boostcamp-sts-v1-test-265,3.9
boostcamp-sts-v1-test-266,4.3
boostcamp-sts-v1-test-267,2.3
boostcamp-sts-v1-test-268,0.5
boostcamp-sts-v1-test-269,0.2
boostcamp-sts-v1-test-270,4.5
boostcamp-sts-v1-test-271,1.5
boostcamp-sts-v1-test-272,2.3
boostcamp-sts-v1-test-273,4.9
boostcamp-sts-v1-test-274,4.6
boostcamp-sts-v1-test-275,4.1
boostcamp-sts-v1-test-276,2.0
boostcamp-sts-v1-test-277,1.7
boostcamp-sts-v1-test-278,2.5
boostcamp-sts-v1-test-279,4.7
boostcamp-sts-v1-test-280,1.0
boostcamp-sts-v1-test-281,4.1
boostcamp-sts-v1-test-282,4.4
boostcamp-sts-v1-test-283,0.3
boostcamp-sts-v1-test-284,3.4
boostcamp-sts-v1-test-285,1.6
boostcamp-sts-v1-test-286,1.6
boostcamp-sts-v1-test-287,4.0
boostcamp-sts-v1-test-288,0.3
boostcamp-sts-v1-test-289,0.1
boostcamp-sts-v1-test-290,1.2
boostcamp-sts-v1-test-291,0.4
boostcamp-sts-v1-test-292,3.3
boostcamp-sts-v1-test-293,2.1
boostcamp-sts-v1-test-294,1.8
boostcamp-sts-v1-test-295,2.9
boostcamp-sts-v1-test-296,2.2
boostcamp-sts-v1-test-297,0.1
boostcamp-sts-v1-test-298,5.0
boostcamp-sts-v1-test-299,0.9
boostcamp-sts-v1-test-300,5.0
boostcamp-sts-v1-test-301,2.9
boostcamp-sts-v1-test-302,0.9
boostcamp-sts-v1-test-303,2.6
boostcamp-sts-v1-test-304,2.4
boostcamp-sts-v1-test-305,1.8
boostcamp-sts-v1-test-306,2.4
boostcamp-sts-v1-test-307,4.3
boostcamp-sts-v1-test-308,1.5
boostcamp-sts-v1-test-309,1.3
boostcamp-sts-v1-test-310,3.8
boostcamp-sts-v1-test-311,2.1
boostcamp-sts-v1-test-312,0.1
boostcamp-sts-v1-test-313,4.9
boostcamp-sts-v1-test-314,2.7
boostcamp-sts-v1-test-315,2.9
boostcamp-sts-v1-test-316,3.9
boostcamp-sts-v1-test-317,1.6
boostcamp-sts-v1-test-318,4.9
boostcamp-sts-v1-test-319,1.6
boostcamp-sts-v1-test-320,0.9
boostcamp-sts-v1-test-321,0.8
boostcamp-sts-v1-test-322,3.8
boostcamp-sts-v1-test-323,1.6
boostcamp-sts-v1-test-324,1.2
boostcamp-sts-v1-test-325,4.4
boostcamp-sts-v1-test-326,4.3
boostcamp-sts-v1-test-327,1.7
boostcamp-sts-v1-test-328,3.0
boostcamp-sts-v1-test-329,0.7
boostcamp-sts-v1-test-330,1.3
boostcamp-sts-v1-test-331,3.6
boostcamp-sts-v1-test-332,4.1
boostcamp-sts-v1-test-333,5.0
boostcamp-sts-v1-test-334,1.4
boostcamp-sts-v1-test-335,3.9
boostcamp-sts-v1-test-336,3.9
boostcamp-sts-v1-test-337,1.4
boostcamp-sts-v1-test-338,4.6
boostcamp-sts-v1-test-339,1.8
boostcamp-sts-v1-test-340,1.6
boostcamp-sts-v1-test-341,5.0
boostcamp-sts-v1-test-342,2.5
boostcamp-sts-v1-test-343,2.4
boostcamp-sts-v1-test-344,5.0
boostcamp-sts-v1-test-345,3.4
boostcamp-sts-v1-test-346,2.7
boostcamp-sts-v1-test-347,2.9
boostcamp-sts-v1-test-348,2.6
boostcamp-sts-v1-test-349,1.9
boostcamp-sts-v1-test-350,4.6
boostcamp-sts-v1-test-351,2.9
boostcamp-sts-v1-test-352,2.7
boostcamp-sts-v1-test-353,0.4
boostcamp-sts-v1-test-354,-0.1
boostcamp-sts-v1-test-355,2.0
boostcamp-sts-v1-test-356,3.7
boostcamp-sts-v1-test-357,0.8
boostcamp-sts-v1-test-358,3.1
boostcamp-sts-v1-test-359,3.6
boostcamp-sts-v1-test-360,3.9
boostcamp-sts-v1-test-361,1.5
boostcamp-sts-v1-test-362,2.7
boostcamp-sts-v1-test-363,0.2
boostcamp-sts-v1-test-364,3.1
boostcamp-sts-v1-test-365,5.0
boostcamp-sts-v1-test-366,1.3
boostcamp-sts-v1-test-367,0.9
boostcamp-sts-v1-test-368,0.6
boostcamp-sts-v1-test-369,0.6
boostcamp-sts-v1-test-370,1.6
boostcamp-sts-v1-test-371,4.0
boostcamp-sts-v1-test-372,3.6
boostcamp-sts-v1-test-373,0.0
boostcamp-sts-v1-test-374,1.1
boostcamp-sts-v1-test-375,4.3
boostcamp-sts-v1-test-376,1.6
boostcamp-sts-v1-test-377,2.2
boostcamp-sts-v1-test-378,5.0
boostcamp-sts-v1-test-379,5.0
boostcamp-sts-v1-test-380,1.6
boostcamp-sts-v1-test-381,0.2
boostcamp-sts-v1-test-382,1.9
boostcamp-sts-v1-test-383,2.1
boostcamp-sts-v1-test-384,1.0
boostcamp-sts-v1-test-385,2.2
boostcamp-sts-v1-test-386,3.4
boostcamp-sts-v1-test-387,1.6
boostcamp-sts-v1-test-388,1.8
boostcamp-sts-v1-test-389,2.1
boostcamp-sts-v1-test-390,3.9
boostcamp-sts-v1-test-391,2.3
boostcamp-sts-v1-test-392,0.6
boostcamp-sts-v1-test-393,4.8
boostcamp-sts-v1-test-394,4.0
boostcamp-sts-v1-test-395,3.5
boostcamp-sts-v1-test-396,0.9
boostcamp-sts-v1-test-397,3.9
boostcamp-sts-v1-test-398,1.5
boostcamp-sts-v1-test-399,0.3
boostcamp-sts-v1-test-400,2.1
boostcamp-sts-v1-test-401,1.4
boostcamp-sts-v1-test-402,1.7
boostcamp-sts-v1-test-403,4.9
boostcamp-sts-v1-test-404,4.9
boostcamp-sts-v1-test-405,1.0
boostcamp-sts-v1-test-406,4.4
boostcamp-sts-v1-test-407,2.4
boostcamp-sts-v1-test-408,3.7
boostcamp-sts-v1-test-409,5.0
boostcamp-sts-v1-test-410,2.8
boostcamp-sts-v1-test-411,1.7
boostcamp-sts-v1-test-412,0.4
boostcamp-sts-v1-test-413,3.8
boostcamp-sts-v1-test-414,3.4
boostcamp-sts-v1-test-415,0.7
boostcamp-sts-v1-test-416,2.9
boostcamp-sts-v1-test-417,2.8
boostcamp-sts-v1-test-418,4.3
boostcamp-sts-v1-test-419,1.9
boostcamp-sts-v1-test-420,4.0
boostcamp-sts-v1-test-421,3.6
boostcamp-sts-v1-test-422,3.5
boostcamp-sts-v1-test-423,4.2
boostcamp-sts-v1-test-424,2.7
boostcamp-sts-v1-test-425,1.6
boostcamp-sts-v1-test-426,2.5
boostcamp-sts-v1-test-427,4.2
boostcamp-sts-v1-test-428,3.8
boostcamp-sts-v1-test-429,2.5
boostcamp-sts-v1-test-430,0.7
boostcamp-sts-v1-test-431,1.5
boostcamp-sts-v1-test-432,2.1
boostcamp-sts-v1-test-433,1.4
boostcamp-sts-v1-test-434,0.4
boostcamp-sts-v1-test-435,2.6
boostcamp-sts-v1-test-436,2.7
boostcamp-sts-v1-test-437,1.8
boostcamp-sts-v1-test-438,2.5
boostcamp-sts-v1-test-439,3.4
boostcamp-sts-v1-test-440,0.6
boostcamp-sts-v1-test-441,2.5
boostcamp-sts-v1-test-442,1.0
boostcamp-sts-v1-test-443,2.9
boostcamp-sts-v1-test-444,3.9
boostcamp-sts-v1-test-445,0.9
boostcamp-sts-v1-test-446,3.7
boostcamp-sts-v1-test-447,1.4
boostcamp-sts-v1-test-448,4.3
boostcamp-sts-v1-test-449,3.5
boostcamp-sts-v1-test-450,3.0
boostcamp-sts-v1-test-451,1.7
boostcamp-sts-v1-test-452,3.3
boostcamp-sts-v1-test-453,2.0
boostcamp-sts-v1-test-454,2.1
boostcamp-sts-v1-test-455,1.6
boostcamp-sts-v1-test-456,1.0
boostcamp-sts-v1-test-457,2.4
boostcamp-sts-v1-test-458,0.6
boostcamp-sts-v1-test-459,2.9
boostcamp-sts-v1-test-460,0.3
boostcamp-sts-v1-test-461,4.1
boostcamp-sts-v1-test-462,4.6
boostcamp-sts-v1-test-463,3.1
boostcamp-sts-v1-test-464,1.2
boostcamp-sts-v1-test-465,0.3
boostcamp-sts-v1-test-466,1.7
boostcamp-sts-v1-test-467,1.6
boostcamp-sts-v1-test-468,2.9
boostcamp-sts-v1-test-469,1.6
boostcamp-sts-v1-test-470,2.9
boostcamp-sts-v1-test-471,2.2
boostcamp-sts-v1-test-472,3.9
boostcamp-sts-v1-test-473,1.9
boostcamp-sts-v1-test-474,2.0
boostcamp-sts-v1-test-475,0.0
boostcamp-sts-v1-test-476,3.6
boostcamp-sts-v1-test-477,1.2
boostcamp-sts-v1-test-478,2.0
boostcamp-sts-v1-test-479,1.7
boostcamp-sts-v1-test-480,4.0
boostcamp-sts-v1-test-481,1.5
boostcamp-sts-v1-test-482,5.0
boostcamp-sts-v1-test-483,4.5
boostcamp-sts-v1-test-484,2.3
boostcamp-sts-v1-test-485,2.8
boostcamp-sts-v1-test-486,1.8
boostcamp-sts-v1-test-487,3.2
boostcamp-sts-v1-test-488,0.2
boostcamp-sts-v1-test-489,0.9
boostcamp-sts-v1-test-490,3.9
boostcamp-sts-v1-test-491,2.2
boostcamp-sts-v1-test-492,2.4
boostcamp-sts-v1-test-493,0.5
boostcamp-sts-v1-test-494,3.9
boostcamp-sts-v1-test-495,0.2
boostcamp-sts-v1-test-496,4.6
boostcamp-sts-v1-test-497,4.9
boostcamp-sts-v1-test-498,3.3
boostcamp-sts-v1-test-499,2.3
boostcamp-sts-v1-test-500,1.1
boostcamp-sts-v1-test-501,4.8
boostcamp-sts-v1-test-502,3.6
boostcamp-sts-v1-test-503,3.2
boostcamp-sts-v1-test-504,5.0
boostcamp-sts-v1-test-505,0.7
boostcamp-sts-v1-test-506,1.5
boostcamp-sts-v1-test-507,0.6
boostcamp-sts-v1-test-508,0.1
boostcamp-sts-v1-test-509,3.8
boostcamp-sts-v1-test-510,1.6
boostcamp-sts-v1-test-511,1.1
boostcamp-sts-v1-test-512,0.3
boostcamp-sts-v1-test-513,2.3
boostcamp-sts-v1-test-514,0.9
boostcamp-sts-v1-test-515,0.9
boostcamp-sts-v1-test-516,1.0
boostcamp-sts-v1-test-517,2.2
boostcamp-sts-v1-test-518,4.7
boostcamp-sts-v1-test-519,1.0
boostcamp-sts-v1-test-520,0.6
boostcamp-sts-v1-test-521,2.4
boostcamp-sts-v1-test-522,1.7
boostcamp-sts-v1-test-523,2.3
boostcamp-sts-v1-test-524,1.2
boostcamp-sts-v1-test-525,3.1
boostcamp-sts-v1-test-526,1.5
boostcamp-sts-v1-test-527,1.7
boostcamp-sts-v1-test-528,1.6
boostcamp-sts-v1-test-529,3.9
boostcamp-sts-v1-test-530,4.8
boostcamp-sts-v1-test-531,1.3
boostcamp-sts-v1-test-532,-0.0
boostcamp-sts-v1-test-533,1.2
boostcamp-sts-v1-test-534,1.4
boostcamp-sts-v1-test-535,4.2
boostcamp-sts-v1-test-536,3.8
boostcamp-sts-v1-test-537,0.5
boostcamp-sts-v1-test-538,1.6
boostcamp-sts-v1-test-539,0.6
boostcamp-sts-v1-test-540,1.5
boostcamp-sts-v1-test-541,4.5
boostcamp-sts-v1-test-542,2.9
boostcamp-sts-v1-test-543,0.9
boostcamp-sts-v1-test-544,1.7
boostcamp-sts-v1-test-545,2.2
boostcamp-sts-v1-test-546,5.0
boostcamp-sts-v1-test-547,5.0
boostcamp-sts-v1-test-548,1.8
boostcamp-sts-v1-test-549,2.0
boostcamp-sts-v1-test-550,0.8
boostcamp-sts-v1-test-551,0.3
boostcamp-sts-v1-test-552,2.6
boostcamp-sts-v1-test-553,3.1
boostcamp-sts-v1-test-554,5.0
boostcamp-sts-v1-test-555,3.7
boostcamp-sts-v1-test-556,1.7
boostcamp-sts-v1-test-557,1.4
boostcamp-sts-v1-test-558,2.5
boostcamp-sts-v1-test-559,2.5
boostcamp-sts-v1-test-560,4.2
boostcamp-sts-v1-test-561,4.2
boostcamp-sts-v1-test-562,0.7
boostcamp-sts-v1-test-563,2.1
boostcamp-sts-v1-test-564,0.9
boostcamp-sts-v1-test-565,3.8
boostcamp-sts-v1-test-566,2.9
boostcamp-sts-v1-test-567,3.9
boostcamp-sts-v1-test-568,4.0
boostcamp-sts-v1-test-569,4.8
boostcamp-sts-v1-test-570,1.8
boostcamp-sts-v1-test-571,2.4
boostcamp-sts-v1-test-572,1.4
boostcamp-sts-v1-test-573,2.9
boostcamp-sts-v1-test-574,2.3
boostcamp-sts-v1-test-575,4.4
boostcamp-sts-v1-test-576,4.1
boostcamp-sts-v1-test-577,0.2
boostcamp-sts-v1-test-578,0.9
boostcamp-sts-v1-test-579,1.8
boostcamp-sts-v1-test-580,4.2
boostcamp-sts-v1-test-581,0.3
boostcamp-sts-v1-test-582,0.2
boostcamp-sts-v1-test-583,4.3
boostcamp-sts-v1-test-584,2.2
boostcamp-sts-v1-test-585,4.1
boostcamp-sts-v1-test-586,3.0
boostcamp-sts-v1-test-587,0.7
boostcamp-sts-v1-test-588,4.4
boostcamp-sts-v1-test-589,0.8
boostcamp-sts-v1-test-590,2.9
boostcamp-sts-v1-test-591,3.4
boostcamp-sts-v1-test-592,2.3
boostcamp-sts-v1-test-593,4.0
boostcamp-sts-v1-test-594,3.9
boostcamp-sts-v1-test-595,0.9
boostcamp-sts-v1-test-596,4.3
boostcamp-sts-v1-test-597,4.0
boostcamp-sts-v1-test-598,2.7
boostcamp-sts-v1-test-599,2.5
boostcamp-sts-v1-test-600,2.6
boostcamp-sts-v1-test-601,4.1
boostcamp-sts-v1-test-602,3.9
boostcamp-sts-v1-test-603,2.5
boostcamp-sts-v1-test-604,4.3
boostcamp-sts-v1-test-605,0.1
boostcamp-sts-v1-test-606,2.4
boostcamp-sts-v1-test-607,2.4
boostcamp-sts-v1-test-608,0.1
boostcamp-sts-v1-test-609,1.7
boostcamp-sts-v1-test-610,3.9
boostcamp-sts-v1-test-611,3.9
boostcamp-sts-v1-test-612,4.2
boostcamp-sts-v1-test-613,1.6
boostcamp-sts-v1-test-614,0.8
boostcamp-sts-v1-test-615,3.5
boostcamp-sts-v1-test-616,2.5
boostcamp-sts-v1-test-617,2.7
boostcamp-sts-v1-test-618,3.3
boostcamp-sts-v1-test-619,1.3
boostcamp-sts-v1-test-620,1.8
boostcamp-sts-v1-test-621,2.4
boostcamp-sts-v1-test-622,2.5
boostcamp-sts-v1-test-623,3.6
boostcamp-sts-v1-test-624,4.4
boostcamp-sts-v1-test-625,0.4
boostcamp-sts-v1-test-626,3.8
boostcamp-sts-v1-test-627,4.7
boostcamp-sts-v1-test-628,1.7
boostcamp-sts-v1-test-629,0.5
boostcamp-sts-v1-test-630,0.9
boostcamp-sts-v1-test-631,1.6
boostcamp-sts-v1-test-632,1.0
boostcamp-sts-v1-test-633,3.3
boostcamp-sts-v1-test-634,0.6
boostcamp-sts-v1-test-635,2.4
boostcamp-sts-v1-test-636,2.9
boostcamp-sts-v1-test-637,0.8
boostcamp-sts-v1-test-638,3.5
boostcamp-sts-v1-test-639,4.3
boostcamp-sts-v1-test-640,2.6
boostcamp-sts-v1-test-641,2.6
boostcamp-sts-v1-test-642,1.0
boostcamp-sts-v1-test-643,2.7
boostcamp-sts-v1-test-644,2.4
boostcamp-sts-v1-test-645,0.5
boostcamp-sts-v1-test-646,4.4
boostcamp-sts-v1-test-647,3.4
boostcamp-sts-v1-test-648,1.0
boostcamp-sts-v1-test-649,1.9
boostcamp-sts-v1-test-650,3.8
boostcamp-sts-v1-test-651,2.2
boostcamp-sts-v1-test-652,4.0
boostcamp-sts-v1-test-653,0.7
boostcamp-sts-v1-test-654,2.1
boostcamp-sts-v1-test-655,2.4
boostcamp-sts-v1-test-656,5.0
boostcamp-sts-v1-test-657,1.1
boostcamp-sts-v1-test-658,1.4
boostcamp-sts-v1-test-659,4.5
boostcamp-sts-v1-test-660,4.0
boostcamp-sts-v1-test-661,0.0
boostcamp-sts-v1-test-662,2.6
boostcamp-sts-v1-test-663,2.9
boostcamp-sts-v1-test-664,1.6
boostcamp-sts-v1-test-665,1.7
boostcamp-sts-v1-test-666,1.1
boostcamp-sts-v1-test-667,3.1
boostcamp-sts-v1-test-668,2.1
boostcamp-sts-v1-test-669,3.9
boostcamp-sts-v1-test-670,2.5
boostcamp-sts-v1-test-671,3.7
boostcamp-sts-v1-test-672,2.6
boostcamp-sts-v1-test-673,4.7
boostcamp-sts-v1-test-674,0.7
boostcamp-sts-v1-test-675,3.7
boostcamp-sts-v1-test-676,2.6
boostcamp-sts-v1-test-677,2.0
boostcamp-sts-v1-test-678,4.5
boostcamp-sts-v1-test-679,3.5
boostcamp-sts-v1-test-680,0.9
boostcamp-sts-v1-test-681,1.2
boostcamp-sts-v1-test-682,1.6
boostcamp-sts-v1-test-683,3.4
boostcamp-sts-v1-test-684,3.4
boostcamp-sts-v1-test-685,3.1
boostcamp-sts-v1-test-686,4.9
boostcamp-sts-v1-test-687,3.9
boostcamp-sts-v1-test-688,4.2
boostcamp-sts-v1-test-689,1.3
boostcamp-sts-v1-test-690,3.5
boostcamp-sts-v1-test-691,3.6
boostcamp-sts-v1-test-692,0.2
boostcamp-sts-v1-test-693,5.0
boostcamp-sts-v1-test-694,2.4
boostcamp-sts-v1-test-695,3.4
boostcamp-sts-v1-test-696,2.5
boostcamp-sts-v1-test-697,3.8
boostcamp-sts-v1-test-698,4.2
